check_date,complete_date,loc,major,status,type,visa,waiting_days
2013-11-01,2013-11-27,ShangHai,nutrition and cancer ,Clear,New,J1,26
2013-11-01,2013-11-29,ShangHai,Computer Science,Clear,New,B1,28
2013-11-04,2013-11-05,ShangHai,refrigeration,Clear,New,J1,1
2013-11-04,2014-03-16,Toronto,industrial systems,Clear,New,H1,132
2013-11-04,2013-11-22,Ottawa,N/A,Clear,New,H1,18
2013-11-04,0000-00-00,ShangHai,Material Science,Pending,Renewal,J1,1916
2013-11-04,2013-11-18,Europe,physics,Clear,New,J1,14
2013-11-04,2013-11-20,BeiJing,Environmental Engineering,Clear,New,F1,16
2013-11-04,2013-11-25,ShangHai,Chemical Engineering,Clear,New,H1,21
2013-11-04,2013-11-22,BeiJing,n/a,Clear,Renewal,B2,18
2013-11-04,2013-11-27,Toronto,Civil Engineering,Clear,Renewal,H1,23
2013-11-04,2013-11-20,BeiJing,optical wireless,Clear,New,J1,16
2013-11-05,0000-00-00,Toronto,EE,Pending,New,H1,1915
2013-11-05,0000-00-00,ShangHai,N/A,Pending,New,B2,1915
2013-11-05,2013-11-26,ShangHai,mechanical/material,Clear,New,F1,21
2013-11-05,2013-11-26,Toronto,Computer Science,Clear,New,H1,21
2013-11-06,0000-00-00,ShangHai,N/A,Pending,New,J1,1914
2013-11-06,2014-01-02,GuangZhou,N/A,Clear,New,L1,57
2013-11-06,0000-00-00,Toronto,Electrical Engineering,Pending,New,H4,1914
2013-11-06,2013-11-20,BeiJing,computer science,Clear,New,J1,14
2013-11-07,2013-11-21,GuangZhou,ME,Clear,New,B2,14
2013-11-07,2013-12-17,GuangZhou,cs,Clear,Renewal,H1,40
2013-11-07,2013-11-20,BeiJing,Engineering,Clear,New,F1,13
2013-11-07,2013-11-21,ShangHai,Biomedical Engineering,Clear,Renewal,F1,14
2013-11-07,2014-03-26,BeiJing,Mechannical engineering,Clear,Renewal,J1,139
2013-11-07,2013-11-26,ShangHai,Mathematics science,Clear,New,F1,19
2013-11-07,2013-12-09,Toronto,Biological Engineering,Clear,Renewal,H1,32
2013-11-08,2013-12-04,ShangHai,environment science,Clear,New,J1,26
2013-11-08,0000-00-00,BeiJing,Atmospheric Science,Pending,New,B1,1912
2013-11-08,2013-11-27,BeiJing,chem to Geology,Clear,New,F1,19
2013-11-08,2013-11-26,Europe,Biotechnology,Clear,New,L2,18
2013-11-12,2013-11-27,BeiJing,EE,Clear,New,B2,15
2013-11-12,2013-12-18,BeiJing,N/A,Clear,New,B2,36
2013-11-12,2013-12-02,GuangZhou,biomedical,Clear,Renewal,J1,20
2013-11-12,2013-11-27,GuangZhou,computer engineering,Clear,New,F1,15
2013-11-12,2013-11-27,BeiJing,EE,Clear,New,H1,15
2013-11-12,2013-11-26,ShangHai,Marine Engineering,Clear,Renewal,H1,14
2013-11-12,2014-06-06,BeiJing,Biomedical Research,Clear,Renewal,J1,206
2013-11-12,0000-00-00,BeiJing,N/A,Pending,New,B1,1908
2013-11-12,0000-00-00,ShangHai,Mechanical Engineering,Pending,New,F1,1908
2013-11-13,2013-12-13,Europe,Physics,Clear,New,B1,30
2013-11-13,0000-00-00,Toronto,N/A,Pending,Renewal,B2,1907
2013-11-13,0000-00-00,Chennai,Computer Science,Pending,New,H1,1907
2013-11-13,2013-12-02,Toronto,MSEE VLSI,Clear,New,H1,19
2013-11-13,2013-11-26,ShangHai,Manufacturing Engineering,Clear,Renewal,F1,13
2013-11-14,2013-11-25,ShangHai,Microbiology ,Clear,New,B2,11
2013-11-14,2013-12-02,ShangHai,Biomedical Engineering,Clear,New,J1,18
2013-11-15,2013-12-04,ShangHai,Chemical Engineering,Clear,New,F1,19
2013-11-15,2013-11-29,BeiJing,Wireless Communication,Clear,New,B1,14
2013-11-15,2013-11-29,BeiJing,Optical Engineering,Clear,New,J1,14
2013-11-15,0000-00-00,ShangHai,EE,Pending,New,H1,1905
2013-11-15,2013-11-27,ShangHai,computer science,Clear,New,H1,12
2013-11-15,2013-11-29,Mumbai,EE,Clear,Renewal,B1,14
2013-11-15,0000-00-00,BeiJing,chemistry,Pending,New,F1,1905
2013-11-18,0000-00-00,BeiJing,N/A,Pending,New,B2,1902
2013-11-18,2014-06-01,BeiJing,EE,Clear,New,B1,195
2013-11-18,0000-00-00,Ottawa,N/A,Pending,Renewal,H1,1902
2013-11-18,2013-12-04,GuangZhou,Information Security,Clear,New,B2,16
2013-11-18,2014-01-30,Ottawa,IT,Clear,Renewal,H1,73
2013-11-19,2013-12-03,ShangHai,EE,Clear,Renewal,F1,14
2013-11-19,2013-12-09,Toronto,Electrical &amp; Conputer Eng,Clear,New,H1,20
2013-11-19,0000-00-00,Montreal ,N/A,Pending,New,B2,1901
2013-11-19,2013-11-29,ShangHai,Molecular medicine,Clear,New,B1,10
2013-11-19,0000-00-00,Toronto,CS,Pending,Renewal,H1,1901
2013-11-19,2013-12-03,BeiJing,AE &amp; ME,Clear,New,F1,14
2013-11-19,2013-12-03,BeiJing,EE,Clear,New,H1,14
2013-11-19,2013-11-25,HongKong,Computer Science,Clear,New,B1,6
2013-11-19,2013-11-25,BeiJing,ME,Clear,Renewal,F1,6
2013-11-19,2014-01-30,BeiJing,MBA,Reject,New,F1,72
2013-11-19,2013-12-03,BeiJing,Chemistry,Clear,New,H1,14
2013-11-19,0000-00-00,Ottawa,MSE,Pending,New,H1,1901
2013-11-19,2013-11-29,ShangHai,Mechanical Engineering,Clear,New,F1,10
2013-11-19,2013-12-04,ShenYang,Material Engineering,Clear,New,F1,15
2013-11-19,2013-12-03,BeiJing,computer science,Clear,Renewal,L1,14
2013-11-19,2013-11-29,ShangHai,bioinformation,Clear,New,J1,10
2013-11-19,0000-00-00,ShangHai,chemistry,Pending,New,H1,1901
2013-11-19,0000-00-00,BeiJing,N/A,Pending,Renewal,B1,1901
2013-11-19,2013-12-24,ShangHai,chemistry,Clear,Renewal,H1,35
2013-11-19,0000-00-00,BeiJing,chemical engineering,Pending,New,F1,1901
2013-11-21,2013-12-04,ShangHai,Environmental Science and,Clear,New,J1,13
2013-11-21,2013-12-04,ShangHai,CANCER EPIDEIOMOLODY,Clear,New,J1,13
2013-11-21,2014-01-16,Toronto,Electrical Engineering,Clear,New,H1,56
2013-11-22,2013-12-06,BeiJing,Chemistry,Clear,New,B2,14
2013-11-22,2013-12-06,BeiJing,Microbiology,Clear,New,H1,14
2013-11-22,2013-12-16,ShangHai,Pharmacy,Clear,New,J1,24
2013-11-22,2013-12-02,BeiJing,EE,Clear,New,F1,10
2013-11-25,0000-00-00,Others,Computer Engineering,Pending,New,F1,1895
2013-11-25,2013-12-11,ShangHai,Pharmaceutics,Clear,New,J1,16
2013-11-25,2013-12-10,ShangHai,Biology,Clear,Renewal,F1,15
2013-11-25,2013-12-23,Others,Computer Vision,Clear,New,J1,28
2013-11-25,0000-00-00,NewDelhi,chemical engineering,Pending,Renewal,H1,1895
2013-11-25,2013-12-13,Europe,Aerospace Engineering,Clear,Renewal,F1,18
2013-11-25,2013-12-10,BeiJing,Mechanical Engineering,Clear,Renewal,F1,15
2013-11-25,0000-00-00,BeiJing,N/A,Pending,Renewal,B1,1895
2013-11-25,2013-12-06,BeiJing,Biochemistry,Clear,New,J1,11
2013-11-25,2014-01-07,ShangHai,Computer and Communicatio,Clear,New,B1,43
2013-11-26,2013-12-20,ChengDu,cs,Clear,New,F1,24
2013-11-26,2013-12-06,BeiJing,Chemistry,Clear,New,J1,10
2013-11-26,2013-12-10,BeiJing,Biochemistry,Clear,Renewal,F1,14
2013-11-26,2013-12-10,ShenYang,Analytical Chemistry,Clear,New,J1,14
2013-11-26,2013-12-12,ShangHai,N/A,Clear,Renewal,F1,16
2013-11-26,2013-12-19,ShangHai,EE,Clear,Renewal,H1,23
2013-11-26,2014-02-05,Others,Economics,Clear,New,H1,71
2013-11-26,2014-01-02,BeiJing,Automation,Clear,New,J1,37
2013-11-26,2013-12-20,ChengDu,Mathematics,Clear,New,J1,24
2013-11-27,2013-12-31,ShangHai,N/A,Clear,Renewal,B2,34
2013-11-27,2013-12-16,ShenYang,Pharmaceutical Sciences,Clear,New,F1,19
2013-11-27,2013-12-06,ShenYang,environmental engineering,Clear,New,J1,9
2013-11-27,2013-12-10,ShangHai,N/A,Clear,New,B1,13
2013-11-28,0000-00-00,BeiJing,GNC,Pending,New,B1,1892
2013-11-29,2013-12-16,BeiJing,EE,Clear,Renewal,F1,17
2013-11-29,0000-00-00,Toronto,Elec. Engineering,Pending,New,H1,1891
2013-11-29,2013-12-13,BeiJing,Ch.E,Clear,New,J1,14
2013-11-29,2013-12-26,GuangZhou,Medical Biotech,Clear,Renewal,F1,27
2013-11-29,2013-12-26,GuangZhou,Medical Biotech,Clear,Renewal,F1,27
2013-11-29,0000-00-00,Toronto,Masters,Pending,Renewal,H1,1891
2013-11-29,0000-00-00,Mumbai,chemical engineering,Pending,Renewal,H1,1891
2013-11-29,2013-12-13,Toronto,Industrial Engg,Clear,Renewal,H1,14
2013-11-29,2014-01-02,BeiJing,Electrical and Computer E,Clear,New,J1,34
2013-10-02,2013-10-30,HongKong,Bioinformatics,Clear,New,J1,28
2013-10-02,2014-01-02,Toronto,Plant Genetics (PhD),Clear,Renewal,H1,92
2013-10-03,2013-10-28,Europe,computer science,Clear,New,B2,25
2013-10-03,2013-10-30,HongKong,EE,Clear,New,H1,27
2013-10-07,2013-11-04,ShenYang,Chemistry,Clear,Renewal,F1,28
2013-10-07,2013-11-01,ShangHai,Microelectronics,Clear,New,B2,25
2013-10-07,2014-01-13,Toronto,Mechanical Engineering,Clear,New,H1,98
2013-10-07,2013-11-07,BeiJing,EE,Clear,New,B1,31
2013-10-07,2013-11-08,GuangZhou,cs,Clear,New,H1,32
2013-10-07,2013-11-12,BeiJing,Physics,Clear,Renewal,F1,36
2013-10-07,2013-10-31,ShangHai,Textile Engineering,Clear,New,J1,24
2013-10-07,2013-11-13,BeiJing,Chemistry,Clear,New,J1,37
2013-10-07,0000-00-00,BeiJing,control science,Pending,New,J1,1944
2013-10-07,2013-10-16,ShangHai,N/A,Clear,New,B2,9
2013-10-08,2013-11-01,BeiJing,mechanical eng,Clear,Renewal,H1,24
2013-10-08,0000-00-00,BeiJing,EE,Pending,New,H1,1943
2013-10-08,2013-11-05,ShangHai,Textile Engineering,Clear,New,J1,28
2013-10-08,2013-11-05,ShangHai,N/A,Clear,New,J2,28
2013-10-08,2013-12-12,Toronto,mba,Clear,Renewal,H1,65
2013-10-08,2014-01-10,ShangHai,neuroscience,Clear,New,H1,94
2013-10-08,0000-00-00,Toronto,MBA,Pending,Renewal,H1,1943
2013-10-08,2013-11-01,BeiJing,Computer Science,Clear,New,J1,24
2013-10-09,2013-11-04,BeiJing,EE,Clear,New,B1,26
2013-10-09,2013-11-04,BeiJing,N/A,Clear,New,B2,26
2013-10-09,2014-01-28,Toronto,MASTERS IN ELECTRICAL ENG,Clear,New,H1,111
2013-10-09,2013-11-15,ChengDu,CS,Clear,Renewal,H1,37
2013-10-09,2013-11-27,BeiJing,N/A,Clear,New,B1,49
2013-10-10,2013-11-15,GuangZhou,CS,Clear,New,H1,36
2013-10-10,2013-11-07,Europe,molecular biology,Clear,New,J1,28
2013-10-10,0000-00-00,ShangHai,Computer Science,Pending,New,B2,1941
2013-10-10,2013-11-06,BeiJing,Vehicle Dynamic,Clear,New,B1,27
2013-10-10,2013-11-06,BeiJing,Computer Science,Clear,New,B1,27
2013-10-10,2013-11-07,BeiJing,EE,Clear,New,B1,28
2013-10-10,2013-11-06,BeiJing,CS,Clear,New,H1,27
2013-10-10,2013-11-12,ShangHai,neurobiology,Clear,New,B1,33
2013-10-10,2013-11-15,BeiJing,Chemical Engineering,Clear,New,H1,36
2013-10-10,2013-11-12,BeiJing,Experimental Pathology  ,Clear,New,F1,33
2013-10-10,2013-11-04,GuangZhou,pharmacology,Clear,Renewal,J1,25
2013-10-10,2013-11-06,BeiJing,CS,Clear,New,B2,27
2013-10-10,0000-00-00,BeiJing,EE,Pending,Renewal,B1,1941
2013-10-10,0000-00-00,Toronto,N/A,Pending,New,H1,1941
2013-10-11,2013-11-12,BeiJing,Material Science,Clear,New,B2,32
2013-10-11,2013-11-06,GuangZhou,EE,Clear,New,J1,26
2013-10-11,2013-11-06,BeiJing,Internal Medicine,Clear,New,J1,26
2013-10-11,2013-11-08,ShangHai,Food Science,Clear,Renewal,J1,28
2013-10-11,2013-10-17,ShangHai,ME,Clear,New,B1,6
2013-10-11,2013-11-12,ShangHai,Optical Engineering,Clear,New,J1,32
2013-10-15,2013-11-08,BeiJing,Physics,Clear,Renewal,H1,24
2013-10-15,2014-01-03,GuangZhou,N/A,Clear,New,H4,80
2013-10-15,2013-11-13,ShenYang,Chemical Engineering,Clear,New,F1,29
2013-10-15,2013-11-12,BeiJing,Materials Science and Eng,Clear,New,B2,28
2013-10-15,2013-11-14,ShangHai,Chemistry,Clear,New,H1,30
2013-10-15,2013-11-15,BeiJing,Mechnical Engineering,Clear,New,H1,31
2013-10-15,2013-11-08,BeiJing,Control Engineering,Clear,New,B2,24
2013-10-15,2013-11-13,BeiJing,Chemistry,Clear,Renewal,F1,29
2013-10-15,2013-11-18,HongKong,EE,Clear,New,J1,34
2013-10-15,2013-11-15,Europe,N/A,Clear,New,B2,31
2013-10-15,0000-00-00,BeiJing,Physics,Pending,New,H1,1936
2013-10-15,2013-11-12,ShangHai,bio,Clear,Renewal,H1,28
2013-10-15,2013-11-14,ShangHai,Biophysics,Clear,Renewal,F1,30
2013-10-15,2013-11-08,ShangHai,Optical,Clear,Renewal,H1,24
2013-10-15,2013-11-13,BeiJing,Control Engineering,Clear,New,B1,29
2013-10-16,2013-11-07,BeiJing,mechanical engineering,Clear,New,B1,22
2013-10-16,2013-11-12,ShenYang,EE,Clear,New,H1,27
2013-10-16,2013-11-08,BeiJing,EE,Clear,New,B1,23
2013-10-16,0000-00-00,Montreal ,Ecology,Pending,New,B1,1935
2013-10-16,2013-11-13,ShangHai,Civil Engineering,Clear,New,F1,28
2013-10-16,2013-11-14,Others,Computer Science,Clear,New,J1,29
2013-10-17,2013-11-13,ShangHai,plant protection,Clear,New,J1,27
2013-10-17,2013-11-13,GuangZhou,Biomed Sci.,Clear,Renewal,F1,27
2013-10-17,2013-11-20,BeiJing,mechanical engineering,Clear,New,J1,34
2013-10-17,2013-11-13,ShangHai,Medicine,Clear,New,J1,27
2013-10-17,2013-11-12,BeiJing,N/A,Clear,New,J1,26
2013-10-17,0000-00-00,Toronto,Bachelors,Pending,New,H1,1934
2013-10-17,2013-11-12,BeiJing,N/A,Clear,New,B1,26
2013-10-18,2013-11-13,ShangHai,EE,Clear,New,F1,26
2013-10-18,2013-11-12,BeiJing,Atmospheric Chemistry,Clear,New,B1,25
2013-10-18,2013-11-14,BeiJing,Fluid Mechanics,Clear,New,B1,27
2013-10-18,2013-11-15,ShenYang,ME,Clear,New,J1,28
2013-10-18,2013-11-13,ShangHai,EE,Clear,New,B1,26
2013-10-18,2013-11-13,ShangHai,Biology,Clear,New,J1,26
2013-10-18,2013-11-12,GuangZhou,Nuclear Engineering,Clear,New,F1,25
2013-10-18,2013-11-13,ShangHai,biology,Clear,Renewal,J1,26
2013-10-18,2013-11-12,BeiJing,Microelectronics,Clear,New,B1,25
2013-10-21,2013-11-18,ShangHai,biology,Clear,New,H1,28
2013-10-21,2013-11-13,Europe,Physics,Clear,Renewal,F1,23
2013-10-21,2013-12-03,Toronto,Masters in Electrical Eng,Clear,New,H1,43
2013-10-21,0000-00-00,BeiJing,N/A,Pending,Renewal,F1,1930
2013-10-21,2013-11-14,ShangHai,EE,Clear,New,J1,24
2013-10-22,2013-11-19,BeiJing,N/A,Clear,New,B2,28
2013-10-22,2013-11-21,BeiJing,Physics,Clear,New,J1,30
2013-10-22,0000-00-00,ShangHai,GIS,Pending,New,J1,1929
2013-10-22,2013-11-13,BeiJing,ME,Clear,New,L1,22
2013-10-22,2013-11-18,ChengDu,Neuroscience,Clear,Renewal,F1,27
2013-10-22,2014-01-07,ShangHai,Hydrodynamics,Clear,New,L1,77
2013-10-22,0000-00-00,ShangHai,Remote Sensing,Pending,New,B1,1929
2013-10-22,2013-11-15,ShangHai,medicine,Clear,Renewal,J1,24
2013-10-22,2013-11-20,ShangHai,ship and ocean engineerin,Clear,Renewal,B2,29
2013-10-22,0000-00-00,BeiJing,Chemistry,Pending,New,H1,1929
2013-10-22,2013-11-19,BeiJing,N/A,Clear,New,B2,28
2013-10-23,2013-11-15,ChengDu,ME RELIABILITY,Clear,New,J1,23
2013-10-24,2014-01-07,ShangHai,Medicine,Clear,New,J1,75
2013-10-24,2013-11-20,Europe,Biophysics,Clear,Renewal,F1,27
2013-10-24,2013-11-18,ShangHai,Chemistry,Clear,New,J1,25
2013-10-24,2013-11-15,Europe,chemical eng,Clear,New,H1,22
2013-10-24,2013-11-22,Toronto,N/A,Clear,Renewal,H1,29
2013-10-24,2013-12-12,Toronto,Masters in biomedical eng,Clear,New,H1,49
2013-10-25,2013-11-15,BeiJing,neurosurgery,Clear,New,J1,21
2013-10-25,2013-11-18,ShangHai,Chem,Clear,Renewal,H1,24
2013-10-25,2013-10-31,GuangZhou,Geography,Clear,Renewal,H1,6
2013-10-25,2013-11-19,ChengDu,medicine,Clear,Renewal,J1,25
2013-10-25,2013-11-20,ChengDu,N/A,Clear,New,J2,26
2013-10-25,0000-00-00,BeiJing,EE,Pending,New,B2,1926
2013-10-28,2013-11-18,Europe,excutive engineering,Clear,New,B2,21
2013-10-28,0000-00-00,ShangHai,Chemistry,Pending,Renewal,F1,1923
2013-10-28,2013-11-14,BeiJing,Biomedical Science,Clear,New,F1,17
2013-10-28,2013-11-29,Others,CS,Clear,New,F1,32
2013-10-28,2013-11-15,ShangHai,infectious disease,Clear,New,J1,18
2013-10-28,2013-12-09,Toronto,Masters in Computer Scien,Clear,New,H1,42
2013-10-28,2013-11-26,ChengDu,Automation,Clear,New,B2,29
2013-10-28,2013-11-18,ShangHai,Nano,Clear,Renewal,F1,21
2013-10-29,0000-00-00,BeiJing,Computer Science,Pending,New,J1,1922
2013-10-29,2013-11-18,Ottawa,Engineering,Clear,New,H1,20
2013-10-30,2013-11-18,Toronto,MSE,Clear,Renewal,F1,19
2013-10-30,2013-11-20,ShangHai,Electronics,Clear,New,J1,21
2013-10-30,2013-11-27,Toronto,Electrical Engineering,Clear,Renewal,H1,28
2013-10-30,0000-00-00,Toronto,MBA,Pending,New,H1,1921
2013-10-30,0000-00-00,Toronto,Computer Science,Pending,New,H1,1921
2013-10-31,0000-00-00,ShangHai,Materials,Pending,New,J1,1920
2013-10-31,2013-11-20,ChengDu,virology,Clear,New,J1,20
2013-04-01,2013-04-26,BeiJing,Materials Science,Clear,New,J1,25
2013-04-01,2013-04-26,BeiJing,animal breeding,Clear,New,J1,25
2013-04-01,2013-04-26,BeiJing,Biomedical,Clear,New,J1,25
2013-04-01,2013-04-25,Others,N/A,Clear,New,H1,24
2013-04-01,2013-05-14,Ottawa,CS,Clear,New,B2,43
2013-04-01,2013-05-03,ShangHai,CS,Clear,New,B2,32
2013-04-02,2013-04-30,Toronto,CS,Clear,Renewal,B1,28
2013-04-02,2013-04-26,BeiJing,Polymer Science,Clear,New,H1,24
2013-04-02,0000-00-00,BeiJing,Chemical Engineering,Pending,New,H1,2132
2013-04-02,2013-04-23,Others,N/A,Clear,Renewal,B2,21
2013-04-02,2013-04-29,ShangHai,Electrical Engineering,Clear,Renewal,F1,27
2013-04-02,2013-05-07,BeiJing,Chemistry,Clear,Renewal,J1,35
2013-04-03,2013-04-29,BeiJing,Remote sensing,Clear,New,J1,26
2013-04-03,2013-04-26,Others,Physics,Clear,New,J1,23
2013-04-03,2013-05-07,ShangHai,EE,Clear,Renewal,H1,34
2013-04-05,2013-05-03,BeiJing,biology,Clear,New,J1,28
2013-04-05,2013-05-03,BeiJing,ME,Clear,Renewal,F1,28
2013-04-05,2013-04-30,ShenYang,CS,Clear,New,B2,25
2013-04-05,2013-07-16,ChengDu,N/A,Clear,Renewal,F2,102
2013-04-05,2013-05-02,ShangHai,hematology,Clear,New,J1,27
2013-04-05,2013-05-07,ShangHai,Biology,Clear,Renewal,H1,32
2013-04-05,2013-04-30,BeiJing,Statistics,Clear,New,F1,25
2013-04-05,2013-04-29,BeiJing,Environmental Studies,Clear,Renewal,F1,24
2013-04-05,2013-05-06,ShangHai,ECE,Clear,Renewal,F1,31
2013-04-08,2013-05-03,ShangHai,Immunology,Clear,Renewal,J1,25
2013-04-08,2013-05-14,ShangHai,N/A,Clear,New,L1,36
2013-04-09,2013-05-15,Others,SE,Clear,New,B1,36
2013-04-10,2013-07-22,BeiJing,welding,Clear,New,B1,103
2013-04-10,2013-05-03,Others,IT,Clear,New,B1,23
2013-04-11,2013-08-01,BeiJing,N/A,Clear,New,L1,112
2013-04-11,2013-07-18,BeiJing,N/A,Clear,New,L1,98
2013-04-12,2013-05-10,BeiJing,N/A,Clear,New,F1,28
2013-04-12,2013-05-09,GuangZhou,Physics,Clear,New,H1,27
2013-04-12,2013-05-09,BeiJing,EE,Clear,New,J1,27
2013-04-12,2013-05-20,ShangHai,material,Clear,Renewal,B1,38
2013-04-12,2013-05-07,BeiJing,��������,Clear,New,B1,25
2013-04-12,0000-00-00,GuangZhou,Physics,Pending,New,H1,2122
2013-04-12,2013-05-07,Others,CS,Clear,New,B1,25
2013-04-12,2013-05-15,BeiJing,CS,Clear,New,J1,33
2013-04-13,0000-00-00,ShangHai,chemisrty,Pending,Renewal,J1,2121
2013-04-15,2013-05-07,ShangHai,Pharmacology,Clear,Renewal,J1,22
2013-04-15,2013-05-14,ShangHai,Pharmaceutical Sciences,Clear,New,F1,29
2013-04-15,2013-05-16,ShangHai,Biochemistry,Clear,Renewal,F1,31
2013-04-15,2013-05-07,Europe,EE,Clear,New,J1,22
2013-04-15,2013-05-15,BeiJing,CS,Clear,New,F1,30
2013-04-15,2013-05-20,GuangZhou,Mechanical Engineering,Clear,New,F1,35
2013-04-15,2013-05-16,ShangHai,Soil Science,Clear,Renewal,J1,31
2013-04-15,2013-05-30,Others,Meachnical Engineering,Clear,New,J1,45
2013-04-15,2013-05-18,GuangZhou,EE,Clear,New,B1,33
2013-04-16,2013-05-10,BeiJing,Biology,Clear,Renewal,H1,24
2013-04-16,2013-05-07,BeiJing,Biostatistics,Clear,Renewal,F1,21
2013-04-16,0000-00-00,BeiJing,biomedical photonics,Pending,New,B1,2118
2013-04-16,2013-05-13,ShangHai,Electronic science,Clear,New,F1,27
2013-04-16,2013-05-09,BeiJing,Statistics,Clear,Renewal,H1,23
2013-04-16,2013-05-08,BeiJing,polymer science,Clear,New,H1,22
2013-04-16,2013-05-16,ShangHai,Automatic control,Clear,Renewal,B1,30
2013-04-17,2013-06-25,ShangHai,mechanics,Clear,New,J1,69
2013-04-17,0000-00-00,BeiJing,Econonmics,Pending,New,L1,2117
2013-04-17,2013-05-07,ShangHai,pharmacology,Clear,New,J1,20
2013-04-17,2013-05-07,ShangHai,Biochemistry,Clear,New,H1,20
2013-04-17,2013-05-18,GuangZhou,medicinal chemistry,Clear,New,J1,31
2013-04-17,2013-05-21,ShangHai,clinical medicine,Clear,New,B1,34
2013-04-17,2013-05-08,GuangZhou,CS,Clear,New,J1,21
2013-04-18,2013-05-10,BeiJing,Chemical Engineering,Clear,Renewal,F1,22
2013-04-18,2013-04-26,ShangHai,Materials,Clear,Renewal,F1,8
2013-04-19,0000-00-00,ShenYang,ME,Pending,Renewal,H1,2115
2013-04-19,2013-08-12,ShenYang,ME,Clear,Renewal,H1,115
2013-04-22,2013-05-16,ShangHai,CS,Clear,New,J1,24
2013-04-22,2013-05-18,GuangZhou,pharmacology,Clear,New,J1,26
2013-04-22,2013-05-16,ShangHai,N/A,Clear,New,H1,24
2013-04-22,0000-00-00,ShangHai,Biomedical Engineering,Pending,Renewal,B1,2112
2013-04-22,2013-05-15,BeiJing,physics,Clear,New,J1,23
2013-04-22,2013-05-21,Ottawa,bioinformatics,Clear,Renewal,F1,29
2013-04-22,2013-05-15,BeiJing,electric and electronics,Clear,New,B2,23
2013-04-22,0000-00-00,BeiJing,electric and electronics,Pending,New,B2,2112
2013-04-23,0000-00-00,BeiJing,ͨ��,Pending,New,B1,2111
2013-04-23,2013-05-20,GuangZhou,psychology,Clear,New,B1,27
2013-04-23,2013-05-20,ShangHai,chemistry,Clear,Renewal,F1,27
2013-04-23,2013-05-23,ChengDu,N/A,Clear,New,F1,30
2013-04-23,2013-05-20,ShangHai,biology,Clear,Renewal,F1,27
2013-04-23,2013-05-16,ShangHai,ME,Clear,New,F1,23
2013-04-23,2013-05-23,ChengDu,EE,Clear,New,F1,30
2013-04-23,2013-05-15,Europe,Biology,Clear,New,J1,22
2013-04-23,2013-05-17,BeiJing,material,Clear,New,B1,24
2013-04-23,0000-00-00,ShangHai,Chemistry,Pending,New,F1,2111
2013-04-23,2013-05-17,BeiJing,polymer science,Clear,Renewal,F1,24
2013-04-23,2013-05-15,BeiJing,EE,Clear,New,F1,22
2013-04-24,2013-06-14,ShangHai,ME,Clear,New,F1,51
2013-04-24,2013-05-28,ShangHai,Communiaction,Clear,New,B1,34
2013-04-25,2013-05-21,BeiJing,N/A,Clear,Renewal,H1,26
2013-04-25,2013-08-19,GuangZhou,N/A,Clear,New,F1,116
2013-04-25,2013-04-30,BeiJing,Maths,Clear,Renewal,B2,5
2013-04-25,2013-05-24,ChengDu,EE,Clear,New,F1,29
2013-04-25,2013-05-08,GuangZhou,Mold Design ,Clear,Renewal,B1,13
2013-04-26,2013-05-21,ShangHai,ECE,Clear,New,F1,25
2013-04-26,2014-01-16,BeiJing,Control,Reject,New,J1,265
2013-04-26,0000-00-00,BeiJing,Control,Pending,New,J1,2108
2013-04-26,2013-08-13,BeiJing,chemE,Clear,New,F1,109
2013-04-26,2013-05-22,BeiJing,CS,Clear,New,J1,26
2013-04-26,2013-05-30,ShangHai,EE,Clear,Renewal,F1,34
2013-04-26,2013-05-23,ShangHai,Computer Science,Clear,New,J1,27
2013-04-26,2013-05-22,BeiJing,CS,Clear,New,J1,26
2013-04-26,0000-00-00,BeiJing,chem,Pending,New,F1,2108
2013-04-29,2014-05-08,BeiJing,AE,Reject,New,F1,374
2013-04-29,2013-06-04,ShangHai,EE,Clear,New,H1,36
2013-04-29,2013-06-06,ShangHai,ECE,Clear,New,F1,38
2013-04-29,2013-05-21,ShangHai,EE,Clear,Renewal,F1,22
2013-04-29,0000-00-00,Others,Physics &amp; EE,Pending,New,J1,2105
2013-04-29,2013-09-10,BeiJing,N/A,Clear,New,B2,134
2013-04-29,2013-04-30,BeiJing,Computer Science,Clear,New,F1,1
2013-04-29,2013-05-30,ShangHai,EE,Clear,New,F1,31
2013-04-29,0000-00-00,BeiJing,N/A,Pending,New,J1,2105
2013-04-29,2013-05-23,ShangHai,Biology,Clear,Renewal,H1,24
2013-04-29,2013-05-16,ShangHai,HR,Clear,New,B1,17
2013-04-29,2013-08-30,BeiJing,Chemistry,Clear,Renewal,J1,123
2013-04-30,2013-05-24,BeiJing,CS,Clear,New,B1,24
2013-04-30,2013-08-13,ShenYang,chemistry,Clear,New,J1,105
2013-04-30,2013-11-26,Toronto,pleasure/visit,Clear,New,B1,210
2013-04-30,2013-11-26,Toronto,pleasure,Clear,New,B1,210
2013-04-30,2013-06-04,ShenYang,chemistry,Clear,New,F1,35
2013-04-30,2013-05-23,BeiJing,Health Informatics,Clear,Renewal,F1,23
2013-04-30,2013-05-30,ShangHai,biomedical sciences,Clear,New,F1,30
2013-04-30,2013-05-24,ShangHai,N/A,Clear,New,J1,24
2013-04-30,2013-07-05,BeiJing,ECE,Clear,New,F1,66
